spatial,temporal,tod,dow,LOC,POA,MOA,TIMERANGE,y
2.5540718880610234,308.4222621938863,8.717706723890384,0.1388584522961027,0,0,0,11.75,0
2.9927611773511513,232.6675124071078,7.269907233889528,1.6258457404412376,0,1,0,14.05,0
42.79714833406543,330.4098934263436,6.022208534787874,1.8176914603891399,0,0,0,733,0
24.375202240936506,226.57219146544168,10.267404829392664,3.139552576553088,0,0,0,0.23333333333333334,0
4.923950758593366,224.4082711848928,9.512209810318842,0.07868923195336928,0,0,0,7.25,0
9.408165664767939,356.2270833333392,5.449999999999899,0.5458333333333385,0,0,1,0,0
19.300722991563195,312.7885752389529,5.958339327087859,2.1905914277131573,0,1,0,11,0
24.945854049199628,126.5210845422496,8.135314385985723,0.9585845422495719,0,1,0,4,0
23.068185011599148,351.16073629615283,3.8576711076692485,1.3336529628195497,0,1,1,0.5666666666666667,0
4.277091498908529,355.16767677185413,6.1036464618729065,1.7316287837013848,0,0,0,52.4,0
25.292920921633222,17.07880331105474,1.8912794653139609,3.1204699777214158,0,0,1,1.8333333333333335,0
17.4669079279304,259.11047874925447,4.080300596698936,0.4763268063006922,0,0,0,14.366666666666667,0
6.473030146633902,27.415892304329937,9.61960146001576,0.32855214011442496,0,1,0,7.4,0
13.129773496972604,274.9655379493105,1.1561202409206417,1.847482393754815,0,0,0,3.966666666666667,0
23.25328954180662,291.06590034859045,4.441594700046137,3.3203324206401943,1,0,0,16.9,0
34.988827846845396,232.68730508171754,7.504678038753511,1.3852217483852713,1,1,0,0.5,0
25.164860919840073,77.29900928913405,7.112151200516186,0.549009289134086,0,0,0,2.45,0
29.37516540499724,353.330138971935,7.67704897446898,3.3657731110341023,1,0,0,11.5,0
15.180176649861028,197.1027777777732,2.466666666666688,1.2055555555555388,0,0,0,0,0
5.491809968980777,169.90863593488262,2.1927375628084533,1.800302601549642,0,1,1,0.8333333333333333,0
24.214093271087886,3.771003405530541,5.495918267267058,3.447746594469463,0,1,0,0.5,0
0.6883925251142189,94.98480442937888,0.36469369490677855,3.0263066817322257,0,1,0,0.2,0
23.125130757567437,359.3258967179175,5.734592553700105,2.7342884537845182,0,0,0,42.983333333333334,0
1.6181392312619318,331.51084464224857,10.097628192538279,3.1879279755831065,0,0,0,7.75,0
16.63197772758715,114.61443303317819,9.253607203725492,2.249849699844768,0,0,0,1,0
28.207712774733572,188.40747036147437,9.63165563918511,0.07743736132356155,0,0,0,6.483333333333333,0
4.82878462020918,277.59377191654005,9.74947400303185,2.7916447501263284,0,1,0,1,0
10.632033342846222,345.7914307921638,5.698493324622512,2.9580974588286932,0,1,0,18,0
14.566771624901582,165.15789210193918,5.913475177356809,2.690351931579749,1,0,1,48.18333333333333,0
27.401358048031575,231.31634192835915,7.592206280609576,0.6337030394698464,0,0,0,0.05,0
12.664446907282574,107.79305555555396,4.966666666666613,2.5861111111111774,0,0,0,0,0
18.18096062304809,242.8605924347593,3.3457815658099737,2.2991297874642993,0,0,0,1,0
1.3360298926297054,71.84373980753409,3.75024461917992,1.68610091864528,0,1,0,0.06666666666666667,0
14.546051844814535,333.480680388788,8.431725673931801,2.7554307223231937,0,0,0,14,0
37.99344917634167,98.21944444444577,5.266666666666691,0.4388888888888821,1,0,0,0,0
23.771787375215325,267.45488447263335,7.289248693762696,0.9965511392988714,0,1,0,4.5,0
13.198928290718325,127.88194444444164,2.8333333333333535,2.7638888888888524,0,0,0,0,0
39.609481748086004,265.3607114274172,6.73911772435449,0.564983017027059,0,0,0,13.716666666666665,0
6.77479136307999,237.16854668798592,4.045884680118977,0.8349255342373615,0,0,0,8,0
21.50908357601472,17.122381300482317,2.937151211576299,2.263353522704563,0,0,0,0.9166666666666666,0
25.267030982615406,146.86315631915383,3.2842483403078737,0.659684096931616,0,0,0,3.1333333333333333,0
8.664263131050255,234.6350294156042,8.759294025490728,3.227390526715659,1,1,0,2.033333333333333,0
3.3578637574270602,61.60131932761664,8.95943800594362,1.9945140057169772,0,0,0,10,0
18.079941431919266,177.24415465065516,6.135411856221559,2.292281964446155,0,0,0,55.75,0
7.249713504922518,250.67315683066366,7.844236064083001,0.7226765026701247,0,0,1,3.25,0
21.332845509734863,124.79028536732294,5.083512074392726,1.1756868548993598,0,0,0,11.649999999999999,0
22.642701774407907,241.61751475459292,8.720710225088093,3.3886801784166773,0,1,0,10,0
23.50039911458659,179.25241471605932,6.057953185430815,3.4913352839403817,1,0,0,0.18333333333333332,0
26.43480440072813,348.8898796296709,2.642888887898572,1.2212314814402179,0,0,0,0.049999999999999996,0
14.83486167112051,313.0205081780856,0.4921962740451563,1.9378251552481192,0,1,0,1,0
15.815008160574859,328.77554280241566,5.386972742021782,0.36929280241575907,0,1,0,9,0
2.086932127320048,312.5381267322535,11.084958425901279,1.9549288233014177,0,1,1,1.5,0
14.967705659925226,56.18240726319609,4.3777743167023635,0.2956017076403774,0,0,0,3.25,0
21.52047346409826,58.9687632024436,0.7496831413525703,2.94098542466586,0,0,0,0.16666666666666666,0
16.293302519506117,16.484534507922366,6.519730950914323,2.534758704525805,0,0,0,65.5,0
22.64228414130746,64.47921023783897,6.2561904199528735,0.8125435711723273,0,0,0,7.449999999999999,0
32.77920901942565,193.01217443972507,0.2921865534003966,2.970464449163887,0,0,0,0.25,0
14.38843584317272,98.47345398343678,9.371033123664326,0.7442873167698713,0,1,0,10,0
9.652377793354006,174.7826388888913,5.216666666666595,0.4347222222222184,0,1,0,0,0
3.4166731576345915,82.06867575356459,1.6482180855508595,1.7924353575464926,1,0,0,3.3333333333333335,0
11.75699171345121,22.89791666666625,2.4499999999999966,1.7958333333333454,0,0,0,0,0
32.56889569455503,87.14600567117887,3.5041361082937588,3.279339004512246,0,0,0,0.6,0
6.897632412320891,23.779209123457075,5.310704488037038,2.6333757901237647,0,0,1,3.5,0
34.422445476258744,61.71527777777909,6.833333333333249,1.5694444444444164,0,0,0,0,0
10.295119367477605,351.52083333333127,11.5,2.041666666666697,0,1,0,0,0
19.583450178889372,140.49373292092045,10.897110524211618,0.08293621332499708,0,1,0,4.466666666666667,0
31.688752978706844,310.0364411451492,6.745225675430859,1.823246700704899,0,0,0,35.5,0
14.812785941417493,308.6144491599324,7.580719276080896,0.5484769377101959,0,0,0,15.5,0
26.716426327175334,138.6040417911654,9.502997012027771,0.812624875501157,0,1,0,1,0
7.687470864536955,364.57011284209955,6.547672581105973,0.5680295087661924,0,0,0,20.95,0
4.512918854711363,281.83098479404345,4.056364942954926,1.7407070162657672,0,0,0,3.7666666666666666,0
28.68317889508923,5.565939738539361,10.319098099102233,0.9548935947938245,0,1,0,4.1,0
25.501447216800305,227.19103261698376,4.584782807638271,3.340338172540496,0,0,0,2,0
18.341736323004028,160.567576628261,10.378160921733098,0.13077107270556593,0,1,0,0.21666666666666667,0
33.248826958736935,114.61203192811284,8.555057802358641,3.0286985947801153,0,0,0,9.25,0
23.859790896415046,289.8671759144638,3.1877780528612782,2.825509247797446,0,0,1,4.25,0
11.00593157687581,39.02311546202102,0.7625199260637694,2.901190093534049,0,1,1,2.5,0
35.36599343789866,239.35625000000414,8.550000000000093,1.712500000000027,0,0,0,0,0
19.33751684254017,122.04652777778021,1.1166666666666636,3.0930555555555648,0,0,0,0,0
11.330214521625107,155.04737936621174,2.344506780521204,1.0057126995452543,0,1,0,4.083333333333334,0
10.686376336861226,232.18225359822847,4.374086357485969,0.36975359822858217,0,0,0,0.25,0
9.642524520435767,8.096981869247502,2.588915763800879,1.3539263136920672,0,1,0,7.5,0
27.58956755604291,249.73110081451028,6.22598233756812,1.8256838782109475,0,0,0,2972.5833333333335,0
6.076611386821399,338.8545092528337,3.4917779319796294,3.2913240804991495,0,0,0,0.016666666666666666,0
5.842327937312912,212.69373116365423,7.350452072293326,2.3777589414322224,0,0,1,0.4666666666666667,0
24.346517378003902,165.73788120340333,6.290851118313744,2.526007685485297,1,0,0,0.08333333333333333,0
21.79761941932172,169.1517222960041,3.6413351041000745,1.297555629337505,0,0,0,0.2833333333333333,0
35.45381773427517,66.82569444444391,4.183333333333373,3.348611111111067,0,0,0,0,0
15.962672931435767,97.16136437245754,3.872744938984271,0.7691911830978765,0,0,0,4.45,0
28.748047883911774,86.43888038235663,10.533129176561644,2.876380382356739,0,0,0,0.06666666666666667,0
16.656678737390276,38.56944444444507,10.333333333333362,2.8611111111111533,0,1,1,0,0
24.564226481095606,9.014429328728186,2.3447629087477684,1.833873773172627,1,0,0,9.416666666666666,0
2.2823620963861337,226.62362859677137,9.032913677515996,2.3416841523257363,1,0,0,4.5,0
9.219917785742956,216.94190896064913,2.77134803514999,0.12886704318525313,0,0,1,10.216666666666667,0
23.237652127908234,195.02912505744376,0.6990013786485649,0.9396249425563105,0,0,0,0.1,0
6.862359019685908,3.136726104800515,3.8710325340344967,2.532559438133806,0,0,0,12.166666666666666,0
20.463093416010416,208.00259083253175,0.4950238420382492,2.95504805635744,1,1,0,1.8833333333333333,0
18.931186718628506,43.643313955524945,8.56046506740144,2.2967861777471543,0,0,0,0.5,0
25.09116849257349,243.1050495963433,3.972204055984411,2.081061514767914,0,1,0,13.966666666666667,0
14.8218272879404,66.13472222222312,3.2333333333332637,2.269444444444424,0,1,0,0,0
24.26933183017175,343.0833333333317,2,0.16666666666666555,0,0,0,0,0
34.73853967311241,291.83578306826433,4.099566827979593,1.518383598402156,0,0,0,9.133333333333333,0
28.959800277583632,66.22777777777807,5.466666666666579,2.455555555555567,0,0,0,0,0
11.176750089838322,324.16474924667614,3.9539819202314135,2.3453048022318637,0,0,0,0.7333333333333334,0
35.24452258438609,336.88329556972013,2.8009063267213294,0.7687122363866109,0,1,0,0.09999999999999998,0
15.402670718715683,249.73470797076274,6.367008701713068,1.6145975847935967,0,0,0,4,0
22.06870732693517,57.44127835348968,7.231047363732566,1.273917242378606,0,1,0,18.816666666666666,0
2.774096109732892,137.82595128124407,6.2822502341294335,1.7667977574739933,0,1,1,167.05,0
24.98359607246094,99.83317541289543,4.003790090511203,1.6560920795620322,0,0,1,0.5,0
4.879847690058879,102.97104587123728,0.6948990903041755,2.0775652398737887,0,1,1,0.9166666666666666,0
14.98902521978,199.24667613094928,6.022985912329052,3.1737594642805096,0,1,0,15,0
11.68074570469545,237.7246307207945,6.60886270093952,0.5691192792058136,0,0,0,0.8666666666666666,0
6.992813419820387,117.24852562932566,5.926034270938797,1.622328368403418,0,1,0,101,0
24.417090563401874,38.989819258512235,2.3773955027026625,3.103930741487695,0,1,0,4.083333333333333,0
7.1757545985445725,275.1762412443256,5.994986626286059,2.8429079109950512,0,0,0,24,0
23.562033938404458,233.5249999999961,11.39999999999979,3.050000000000038,1,1,0,0,0
9.915593015730623,158.70865443358167,6.992293594039976,2.499678899751667,0,0,0,4,0
17.806555877661943,210.15069444444694,3.616666666666691,0.3013888888888847,0,0,1,0,0
13.276212015217151,44.63141821128078,8.845962929257071,2.322390433503169,0,0,0,2.85,0
20.528016091706256,343.8016831561048,4.759604253505997,1.6350164894372508,0,0,0,1.5,0
20.612651754224828,249.40274128393023,9.665790814318703,2.2014253827367214,0,0,0,0.3333333333333333,0
10.872443864663172,271.1627144311641,3.907161377988116,2.7331189021690956,0,0,0,2.783333333333333,0
24.459545781835093,68.68705078853846,5.636072394990363,1.3962825447941911,0,1,0,37.5,0
7.47909267235488,65.31516846062482,6.13567278153937,1.7288703036950852,0,1,1,141.36666666666667,0
16.25192117524523,60.27013888888904,6.483333333333359,2.4597222222222093,0,1,0,0,0
8.226428525349341,148.82704368373626,4.150951590332037,1.679127017069498,0,1,1,1.2166666666666666,0
16.01810080853116,54.28472222222117,6.833333333333249,2.4305555555556095,0,1,0,0,0
26.20310312778779,82.32569444444388,7.816666666666618,1.3486111111111065,1,1,1,0,0
1.296900597706393,111.10486111111395,2.516666666666696,0.7902777777777671,0,1,1,0,1
14.035457211006513,101.53887930006962,11.066896798328562,3.080545966736312,0,1,1,0.13333333333333333,0
28.236056214736465,56.84039899090789,4.459219684258957,0.7153989909079133,1,0,0,1.833333333333334,0
23.85262687848473,129.1716856359644,5.932404503549936,3.0004841631754324,0,0,0,16.266666666666666,0
9.227280462651333,351.1220778718003,3.1353872546444372,1.0713834273567384,1,1,1,8.049999999999999,0
7.507270756502466,85.8018417042881,4.755799097081056,1.6087861487327335,0,0,0,0.23333333333333334,0
30.048309861923972,314.57582352186387,8.274931013187278,0.9033431448026533,0,0,0,2,0
18.340426137833273,87.00989631339776,0.37081302887766315,2.999479646731021,0,0,0,1.0166666666666666,0
15.76730514707259,201.54028603131684,9.499882737115374,1.0117973020169395,0,0,0,4.5,0
14.796470349473168,245.75675656012334,6.217272949024692,0.24310804670200825,0,0,0,22.266666666666666,0
17.784515260007808,195.1284722222196,3.083333333333364,0.7430555555555455,1,0,0,0,0
6.213637634645508,108.2740559637896,6.577343130899362,2.48586151934305,0,1,1,3,0
9.359088474166029,35.516171784089885,10.780011551084398,0.1314495618678143,0,0,0,4.75,0
9.766451381176111,226.31249999999997,7.499999999999999,2.625,0,1,0,0,0
22.54320423735651,279.7224227371642,6.063978363322094,0.7847909988979719,0,0,0,74.5,0
25.30687928839577,305.82001310043256,4.393812341365555,2.5723480106782164,1,0,0,10.25,0
1.7741844291838509,326.4182640540319,10.03833729677461,2.081735945967726,0,1,0,4,0
10.202814168702094,293.0484626940925,3.6331544398686964,1.1925095281289395,0,1,0,14.5,0
11.946807368572943,211.34613451311316,5.987098225801625,1.7400938059499484,0,0,0,142,0
27.96256720765377,199.7083333333354,7,2.5833333333333406,0,1,1,0,0
28.18853172246994,94.00625000000105,0.1500000000000049,3.0124999999999638,0,0,0,0,0
22.23627658962726,87.99386903933579,2.369663640842129,3.205436516219917,0,0,0,9.416666666666666,0
18.507247196606357,292.16134679920333,3.9743386780702457,1.588653200797228,1,0,0,4.066666666666666,0
13.69648442762302,148.85033578852133,3.59194107548194,1.6211691218549373,0,0,0,3.75,0
19.52519327712797,15.775510484823482,5.576951214088127,1.5671771514901383,0,0,0,1,0
21.92111322702194,266.38541666666316,9.25,0.7708333333333411,0,1,0,0,0
11.087313313931483,140.68636603122783,7.527215250526812,0.3148382534502721,0,1,0,2.7333333333333334,0
25.43971934927608,80.94184758014106,2.638313668534914,2.913013530970066,0,0,0,9.416666666666666,0
0.7008739552643268,20.893817829384158,3.2913964770949096,0.13714151987895468,1,0,0,5.25,1
20.706560482174005,140.00034563183445,0.044140433436504145,0.002625200750509779,0,0,0,0.15,0
4.19589865847941,125.54929310122414,5.879892411887648,1.567966364710904,0,0,1,400,0
16.514272416431652,58.20483398531146,6.136606471513856,1.7593387793793502,0,0,0,190,0
15.971776358733308,331.8650348482288,5.422425328840895,3.25064720131222,0,1,0,20.1,0
19.618619674741936,148.3574929250386,5.5695326079248115,1.4386417738555612,0,0,0,81.21666666666667,0
9.709535366314455,226.1980542541484,6.282879674928184,1.7605542541482484,0,1,0,30.333333333333332,0
1.9367520018170934,291.8953041741407,6.859168622886569,1.8401124925263592,0,0,1,29.633333333333333,0
26.82068566637234,266.2883899727297,5.99028151969081,1.785861916157825,1,1,0,164.83333333333334,0
3.3018507112414808,321.51608722293264,11.601464272822572,0.052892778488329496,0,1,0,1,0
12.442952699574375,344.9810961191484,6.157640491256763,1.7579193518774436,0,1,0,173.76666666666665,0
8.297388878580623,277.80823479906115,4.602364822528837,1.3896818676053666,0,1,0,0.3,0
12.468243080099825,100.52781896862717,6.103899474090856,2.52434674640512,0,0,0,22.916666666666668,0
25.480191829834293,166.38543859427386,9.250526262569785,2.2222002946151473,0,1,0,0.3333333333333333,0
12.39194603780527,41.77224635996373,5.866600506286266,0.9022124234041433,0,0,0,63.45,0
45.1012836171116,90.57162673448701,10.280958372308437,0.8526788210684079,0,0,0,0.2,0
20.467938845309387,90.22456064298487,5.389455431628396,0.6532171347932603,0,0,0,5,0
33.60711836528991,89.68023504108695,6.105937936219037,1.0549134337651813,0,1,0,65.75,0
4.589283583469511,56.52055236860919,11.165298971346813,0.10388570194180526,0,0,0,3,0
10.579630841441269,101.64972521411701,6.477329228835499,2.9440247858830384,1,0,0,11.7,0
18.512657022484298,93.13644104470406,3.7242376210285584,2.2406077113707354,0,0,0,1.5,0
14.517712092420652,151.0354166666677,0.8500000000000146,2.9291666666666685,0,0,1,0,0
4.884896703672942,95.86494080237706,3.241420742953032,2.2697814198452617,0,0,0,0.016666666666666666,0
22.16354856421688,254.3444016839737,8.265640415368559,2.6825961284181243,0,0,1,0.3,0
14.663857252395307,50.85875578239736,3.3898612224617986,1.6907002268418714,0,1,0,1.2666666666666666,0
29.327421297112313,7.144847490940319,5.99848705505543,1.3638499039865135,0,0,0,133.5,0
24.699358318069788,25.638959842301162,8.664963784771828,2.736040157698826,0,0,0,0.6666666666666666,0
33.76691388504507,318.2326388888818,5.583333333333297,3.4652777777778203,0,1,0,0,0
19.38673295824858,98.1111111111098,2.6666666666666545,0.2222222222222265,0,0,0,0,0
5.955269720540783,183.41243259189804,9.255011700953997,1.7874325918982574,1,1,0,1.75,0
20.883607438124766,64.70486111110995,7.083333333333241,1.4097222222221921,0,1,0,0,0
31.822293951597672,54.53156810238968,11.242365542643661,1.9337096753879373,0,0,0,0.15,0
4.855538707037343,348.27138928744836,6.513342898762766,1.2369440458848844,1,0,0,10.7,0
11.442143757181535,159.7911048993579,5.916351491196721,0.9797284339762193,1,1,1,20.75,0
36.01693145929092,49.31924808790129,7.661954109629771,0.34741857876542565,0,0,0,0.6666666666666666,0
20.940492951358383,68.19719798369867,4.732751608766773,1.6021075718569404,0,0,0,0.16666666666666666,0
27.073623345076598,327.10558022174246,3.6380478101872176,1.0471975560352258,0,0,0,12.25,0
23.986327288304867,178.50084684094216,11.231876009396045,2.9383468409421916,0,0,0,3,0
18.407410565491894,16.374268728738976,8.982449489732437,1.758990950961076,0,0,0,0.5,0
14.851339318094187,279.025403484657,0.6096836317813455,0.9440409597868956,1,1,0,0.25,0
5.828268874490147,138.1150892479191,2.7621419500623494,1.7085218631918484,0,0,0,2.833333333333333,0
15.086150389187198,61.80812891781896,4.604905972343989,0.35853774884766604,0,1,0,1.0833333333333335,0
2.0908396158154203,314.8604552858112,6.1051324406309035,1.7912468404578896,0,0,0,170,0
3.9508469897202065,24.451161295537986,10.827871092911808,3.090505371128674,1,1,0,0.3333333333333333,0
10.612316808919347,7.659845215427094,8.026944013674258,0.13718200469638006,1,0,0,9.583333333333334,0
3.2057354801050946,126.36387401465772,7.04880474841815,0.3687351257694997,0,1,1,17.25,0
19.381587492144153,314.90658137670636,3.606394677778301,0.4580019566263505,0,0,0,12.916666666666666,0
8.103904447746089,182.31644601916466,7.594704459957927,0.7608904636093506,0,0,0,6.25,0
18.42347643907337,204.65544932584595,8.269216179689975,2.2179493258462517,0,0,0,4.5,0
24.95946372983433,319.361805555551,8.683333333333332,2.2763888888889188,0,0,0,0,0
12.502114600929072,130.12929715713625,3.1031317712631745,2.7575083984195876,0,1,0,0.7666666666666667,0
24.704241467643353,135.92621135600484,1.7709274558885355,2.843572467115752,0,0,0,0.43333333333333335,0
30.420682048354696,223.19134297419262,4.592231380641095,1.721851470251073,0,0,0,5,0
2.046680818392267,343.2616340613171,6.279217471603255,0.5012173946501354,0,1,0,1.05,0
30.11839167237666,292.8785248295518,2.9154040907728227,1.2048085037822014,0,0,0,1.85,0
12.171532201261044,53.7780680626791,5.326366495703459,2.391376381765432,0,1,0,2.5,0
25.36548741680478,259.04277066977164,6.420159468117363,0.47575759104545184,0,1,0,26.933333333333334,0
18.80061008735196,153.97625398419822,2.0789309293026266,0.0838166065957535,0,1,0,2.333333333333333,0
0.9904623867413666,13.382341947339322,9.176206736143193,0.3155747193273675,0,0,0,3.85,0
6.125500564621131,130.78297331964288,5.208640328576225,2.435776680357343,1,0,0,0.08333333333333333,0
14.564122459970115,145.26319444444383,6.31666666666662,1.4736111111111008,0,0,1,0,0
23.29658466835758,166.58251998189158,6.473946858900359,1.389702240330306,0,0,0,21.5,0
21.252663227866375,240.61805555556006,9.16666666666671,3.236111111111172,0,0,0,0,0
13.996852137510782,158.35824779361337,8.597947046713207,2.2618910952758333,0,0,0,1,0
13.643841570508451,271.5381478999492,11.084450401219568,1.9340743222730234,0,1,0,0.5,0
13.227751839309843,17.12013888888923,2.8833333333333333,3.240277777777809,0,1,0,0,0
31.600656925629842,123.42594911536632,6.887334624804557,2.9282175513003015,0,1,0,11,0
