X1,X2,X3,X4,X5,X6
6.3266261589989385,15.926671328313807,-3.942400521101453,-6.907593560807674,0.9998916,1.000288
36.54495450829056,-14.271664033260521,4.209836309113072,-3.505817762378642,0.03485221,0.03485512
-13.178100498141308,-0.7799700128872997,-6.875119342172019,9.445095877746756,1.049154,1.030594
35.87663227598447,-16.606332514067322,-6.341853692100795,5.298765836787342,-0.06171547,-0.06322857
-15.993585793927021,6.436040630068242,10.21343665356873,10.184450001400297,0.9897425,1.173337
-1.6955611716018804,16.104598931074744,2.468950956207327,4.48254813522082,1.007219,1.009422
-15.24620686492573,-1.229187991091432,-1.583294411545797,0.715643389283767,0.9048886,0.961591
-20.647457776302076,-4.082415432357793,-0.4997619759172873,-4.746621766091733,0.6896882,0.6816829
-32.468318957559326,-7.670701611406216,12.701549820976817,14.08261712703051,1.041965,0.8893332
-20.796470741915215,-1.5746249011949054,-2.989113948109193,2.2413529358373063,1.055295,1.093142
5.036297189290078,16.319944545391945,-2.1104763464091985,-3.542939705352562,1.020206,1.019281
-16.357642953248728,-5.158847429893701,-3.3613020880208753,2.3030737205641065,0.9473644,0.9865246
12.755402946385605,7.658452752340519,-3.1064507153651197,-4.250975743257719,0.9675054,0.9661811
15.39648532538724,-5.191083119946883,-6.042934776407221,9.140835199720161,0.8295862,0.8289321
1.2853496304496594,12.683762555488343,-6.966222386953554,1.4385729312735733,0.9943768,0.9988824
-36.799690911631274,-26.67226580242346,1.2598313041159719,-14.221436640645939,1.218571,1.324884
-25.58892842176561,-12.666703698864902,-1.1091938493538605,-7.058816379237114,1.290724,1.432642
23.41868164422961,-10.76500841890001,16.048931276428945,13.029216641807961,0.2062984,0.208386
0.49598104414872246,20.133633925802982,7.004810313210465,0.8914992168737252,0.963609,0.9607959
-15.023966965305494,-0.7669288483018128,-4.152419612392286,3.963781641265404,1.207672,1.086009
-13.094880036304938,3.717627148862769,-1.9287779182264382,10.47444490653016,1.329516,1.239121
-10.110284420309863,3.216283169501245,-9.390289486476899,7.980962811163456,0.9808107,0.9835123
-19.25326167710166,-0.9942593069331633,1.1964627827540846,-3.699943858371492,1.214456,1.490664
36.458831237155216,-15.898399365842618,-5.094424133199045,-0.3706273319582811,-0.03659809,-0.03319761
-25.561449326061854,-7.768413519335866,0.6204782070697998,1.170959766860305,0.7223781,0.5783163
6.514382303672924,14.488599842185124,-3.731422790815216,-4.74772427075012,1.015418,1.015116
-16.604715651662058,-1.3509866839984261,-3.5295458300120335,3.512272429533946,0.7416366,0.6526904
-19.352146142076858,2.2407435127014645,7.459032340587871,7.4446468024601185,1.314271,1.342797
-25.176341465513776,-11.654966428163911,-4.111700065111461,-3.64691378460626,1.411662,1.726482
-25.520621338566503,-3.093681561769486,4.769490206161055,3.7932710846711704,0.8891074,0.6588005
35.47827031472379,-13.655043361270824,3.5218687427742132,1.62059372959312,0.07067769,0.0688941
3.1167976486600892,13.668159678245797,-1.1403569754602652,3.5662381225221713,1.035075,1.029798
-31.27013982877233,-19.17349111219732,-3.5174102160372014,-5.987129282818237,0.7673434,0.7149254
-2.5633866756244705,18.815929751563512,9.137093419889567,3.344498112584265,0.9068952,0.9264227
26.512906371714934,-3.4164550577877595,-1.6481671403191251,-7.288128389675413,0.6231915,0.62224139999999994
-17.02258202515923,1.6013843881718364,-4.063503991355403,10.783153442855502,0.917997,0.9007403
14.329684642511017,8.87600521738057,-2.548153087220459,-7.3116290634261,0.9630699,0.9618165
-16.485308808531702,-2.9728631359657274,-4.20610033971834,7.661459920272553,1.133968,0.9852458
34.19150808943804,-16.206028840937435,-11.429358947205628,7.7943236527918,-0.01678977,-0.01364169
37.15662959306126,-19.781265824211957,5.041739822033881,-1.2024908987357468,-0.2250951,-0.2260485
-18.797247096979234,-2.487196692126462,-4.288969333858446,2.858946331426649,0.9759954,0.9790266
13.479190283687961,9.184083375080297,-0.6572047780274979,-4.501487931793262,0.9702865,0.9687135
6.133938398450589,15.856808542978069,-3.1236228069471768,-3.86967224448916,1.013362,1.012225
18.356850506812243,-0.666159851845991,28.33049534468036,10.3264560746743,0.2533119,0.2522623
-19.71329936986784,2.5455922994565294,6.8055494784334964,6.787685459677459,1.328091,1.343261
14.424597492976059,7.547764946921157,0.7182193940795742,-7.693032607011545,0.9523658,0.9461922
6.452716826780204,15.466505604881823,-2.560860455956675,-5.879067428197752,1.015524,1.015135
-17.35401389331559,-12.300813960127874,-5.794749204373173,-3.2729325971506364,0.663106,0.6465602
-16.33247694024909,5.253959859981075,9.728188107630473,10.557307592158532,0.6572192,0.6880287
4.167799523162239,17.71938012763465,8.213974489547644,-5.127817079328626,0.9969901,0.9980143
37.23213087705777,-15.874861865012916,-2.4327835330785206,-4.215613420965308,-0.05405012,-0.05164068
-14.469468094590088,4.674938162656807,4.212740970369818,5.04052053710469,0.9999584,0.9754207
35.20572803341197,-12.938425246191992,6.093660144374722,-5.588550398573441,0.1150374,0.1160066
5.928794809087179,15.837941985377784,-0.009226711145192246,-6.351638550534808,1.026523,1.028102
13.284893296124707,5.077992223061726,-7.110046024109537,1.5312668529631774,0.9246082,0.9232621
9.925175835365746,13.776860862692413,3.349287772890164,-10.00258106554595,1.020757,1.022131
36.447428336198705,-16.582782136881992,4.976278297595076,3.0740706414916215,-0.06266626,-0.0647472
31.94515341044135,-10.146433851465561,-8.93660021135582,-1.7500936747686566,0.2813487,0.2837808
4.491920956750992,17.160970292567512,-0.28394521171874754,-4.699419355547686,1.019151,1.019536
-18.08287065831627,-12.140125206558015,-6.0631209126070225,-1.9244497988256541,0.6923056,0.6487379
-24.811790345821414,-10.515698780790618,-1.5274333316504922,-6.597082498671681,0.5837672,0.635603
7.336464714820674,14.89569732842253,-1.7803605243845697,-5.016192424704975,1.029903,1.026177
-18.528958863517566,3.9040163232988805,2.653430884996692,9.602762964509985,0.6544748,0.7055496
-25.91881028201155,-8.749898383046803,9.581245684601878,-4.385967387379745,1.290221,1.293302
5.140989303718094,16.785718890110225,-4.528949906891254,-5.814242951402994,0.9873273,0.987881
-12.383012382995886,-1.2004450421144397,-6.515894558791033,-0.11660056196220267,1.334483,1.304331
34.80268900230919,-14.406710195983479,-2.9427690766793315,0.38173450632168215,0.0787034,0.07817041
-22.361046011831515,-11.129828968871937,-0.9276144379060245,-5.592477838025755,1.120332,1.009878
-29.187961025436373,-4.032155831325529,11.812697743841115,2.7378084938150566,0.7093764,0.7078132
-15.317393787726992,-2.67225973707272,-0.5588970864687921,-4.391519065586599,0.9894878,1.104954
-15.498854474393946,-4.500635385108902,-2.894914513209557,2.1996858698044073,1.008762,0.9695911
36.50149675448925,-14.809555246610872,6.298807309541306,-2.499404206893949,0.001589287,-0.001760086
-19.266968525620783,-10.998930491893939,-7.852723531977751,2.398419425449984,0.6915946,0.6793941
31.512423341131054,-21.102194939903306,2.0676365923312066,14.217744371600721,-0.07550567,-0.06610007
34.66312607902348,-11.728656723735444,9.692135787412354,-4.874881964836283,0.1355566,0.1393118
-16.397378971118627,-1.1610764375545015,-4.242318572802681,1.5883656328228501,0.7742462,0.8424994
-10.51227597161612,4.524986539995845,-3.933487889351189,11.935017287300067,1.014646,1.017502
-20.603592431442816,0.9391052091051391,3.502442545273352,6.151197699408084,0.5624319,0.6011572
-20.51030699846195,-0.5430497028504062,-2.589925871546372,6.061746564021872,0.6234865,0.5615329
-29.563045078655414,-17.493987940664926,5.437931633045977,-9.261203285034533,0.5784849,0.5601327
-14.314660371235608,1.8504942244790756,-0.1682140768569198,2.0190868405199414,0.7523412,0.8406366
-18.04923524123113,-10.70492046526179,-2.9336348342850984,-1.7881269865999734,0.6137192,0.652461
-2.6054010046932907,15.51462359645759,-2.389950830960902,10.3016307405522,0.9993942,1.003538
-23.432168357544786,-14.318201235024906,-2.583577116599213,-5.69155627097495,1.95019,1.528149
-23.47649353655602,-5.148389162610695,9.11867307742046,0.46093106286482954,0.8759581,0.8692611
8.152629892664239,11.534355897422534,-3.206643468340773,-2.3481839395579933,1.011669,1.008696
-0.03427293274187804,13.259232917641919,-1.169459922108137,-0.9106526617710341,0.9996385,1.02244
1.8051973863516402,13.29502112384527,-4.856384129186102,4.75274107075021,1.0225,1.03917
1.797169311813927,20.061937309744344,6.4210230528363015,-3.7374988255988018,0.9772595,0.9787954
-49.85236776668611,-29.422542989046253,14.495398870716489,-6.994248867407462,0.5792297,0.6129773
-20.286131714242316,-10.784446654415154,-6.795096861200889,0.8812813633314723,1.529756,1.375922
17.432313056601465,-14.983558546342312,-20.024579236495924,23.37674357438466,-0.4052803,-0.3998913
-8.267034680110514,2.169813659992773,5.154209312747019,4.431544875124603,1.037355,0.9455911
2.1824038704125552,19.47195079458715,7.26566199355522,-7.51963073896821,0.9792923,0.9862595
-38.96576986947284,-17.777913153326086,11.282049547290782,-1.2874766071613437,0.9099271,0.9197881
8.795104207878396,13.514232276251377,2.9398348756421466,-6.871753003343033,1.024837,1.020877
-20.493601080324698,-10.0216520258662,0.20670612317287462,-8.99187490141078,1.081847,1.116355
-8.640754814359838,-7.33147520617203,-10.047819008220195,0.8379927911297331,1.010211,1.272127
-20.314520330329163,-10.742559276380879,-2.674959983408272,1.3266695883084996,0.780961,0.7547597
19.825564507158433,-1.0882131086566884,27.1739412394847,7.264420313607982,0.2820894,0.2780186
4.987117005261366,13.814884806638954,2.730096985062497,1.7686455566256654,1.023849,1.020832
-20.904587041385707,-5.117343626274808,1.3016650753793146,-0.47235606896418836,0.8941034,0.9525039
19.032303384107518,-2.357053376890848,26.521971691250812,9.415557508795573,0.2951592,0.2895927
-12.198368553819844,4.126244207621739,-2.1266712101354974,11.608368607362502,0.8483797,0.8937123
34.64625427449579,-12.220127677563145,7.690368703720177,-4.944655907265947,0.147512,0.153864
0.7452326940075995,20.421154630125486,4.082676249581759,-3.877492902686797,0.9501789,0.9519116
15.033543990507575,-4.37795501524505,-7.2914149975498415,9.64486270470171,0.791946,0.8516093
-16.713480599274057,5.617972451274446,12.358940894301716,10.044731604034512,0.7978573,0.7467256
8.667394970550687,10.991378157782208,12.18901336342019,-2.042305702685727,0.9179154,0.9167534
2.3238763624119416,20.038691774315687,6.684680089842273,-3.8970850149970886,0.9777783,0.9779822
28.93406671840679,-12.099560311866577,-9.513361062004176,3.3765781218613604,0.2847574,0.2786391
4.1263484546483244,12.967876942996707,2.4198082935717093,3.5154300452096954,1.025406,1.028824
35.512383134162484,-16.578378745685157,-4.557222387415033,-1.6775746823519233,-0.04518496,-0.0457541
6.1311971750846395,15.606174274618608,6.3857834466731935,-3.473279457901064,1.005143,1.005888
5.915621629580106,4.290955353560942,-7.704118264778787,10.986982367402472,0.9128986,0.9555349
11.631555915306112,6.817418981855344,-1.886006081286758,-1.3628626975522955,0.9543982,0.9552089
5.109345032802296,15.839423314358632,3.1386989087129726,-3.759926533452397,1.024255,1.025023
-19.62027188704272,2.3610467620221414,7.289984839540544,9.213594539496425,1.491768,1.478407
21.1428245199425,-3.871438106120622,-21.71412335238651,7.037603004691321,0.1299811,0.130283
1.1411237659501454,16.891053231029456,-0.4055106516046427,-0.695064241147592,0.9981298,1.001725
-26.882304521418657,-7.485949664667926,0.3337094871581865,-1.9330970751603733,0.8486844,0.7659919
22.938278038107352,-4.0821642157939015,-19.519395535910363,-0.4743326335534004,0.1120992,0.1134121
10.09821028888194,13.641734352452222,2.2871905400401342,-11.528936380968782,1.014799,1.01464
13.8483149619343,6.979830564062427,3.835273062425186,1.823225676241712,0.9153844,0.9105421
-23.22477961013341,-4.171137643764642,4.072749320464782,4.8998300980513925,0.6790044,0.7090975
-31.683119571963815,-15.559369455214535,8.840975326226205,-6.956117376144574,0.6079683,0.6829813
-34.787756121743,-19.340291100261233,3.3124811604747864,-8.37557693879852,1.053874,1.133629
1.6100191253917302,19.30198513244157,5.093547062954229,1.3247296525075352,0.9765423,0.9780044
0.10943977884112632,16.308440868850667,-0.8838530882581734,2.0510892195661863,1.005735,0.9902603
-17.00487543820322,3.6661926021763467,-1.7680224523007988,8.920431506425256,1.261173,1.186677
14.81004599411142,7.93799626854403,1.3807834921082518,-9.69717878958093,0.9505883,0.9493154
7.448707811206046,14.791425698371874,-3.138009717458159,-6.461378660796048,1.018135,1.019473
-12.562085024892157,-0.6471456489716993,-7.831040785272361,4.756325157083456,0.7018989,0.6959446
15.368168777151041,6.184492164442396,-7.383647970474028,-5.805917461408671,0.9155501,0.9173863
5.093485167218356,13.827018693976592,-4.140753217020723,-3.1837910179954276,1.018836,1.030234
33.53698211760037,-16.871548496985913,2.9359837706032366,5.28852493845074,0.01910944,0.02264181
-23.89069088684701,-8.662379295834931,5.442609636249542,-4.8445353222585155,0.9158238,1.035637
7.492539092117334,8.17108826825408,-1.4702962929953687,-3.3174891258091836,0.9979306,1.001192
-51.70257809319059,-41.45240663378359,9.420335113555765,-26.00327652088627,0.61487289999999994,0.4443521
3.631020284082973,11.189724775430372,-5.5533701125772215,6.158094996915762,1.031649,1.050805
-34.947191461474176,-9.583484813025972,11.544853631151463,12.170389208247913,1.105902,1.186175
9.347460311628423,11.42510695302556,9.852187860898407,3.099111584609309,0.9294012,0.9294414
28.607815784545554,-5.866700263913401,20.098159782801527,-2.5585846621089487,0.258203,0.2605869
3.3104221874175943,18.57550642389017,4.449894518914057,-6.408625773593578,1.002793,1.003246
-32.889257975485684,-8.950975272435103,8.257018276106772,4.274248538407597,0.9798948,0.9325338
32.75585838810997,-12.67332136160612,3.2904710147759832,-3.170238834382456,0.2252541,0.2253163
1.5208582205717192,16.85066952538992,-1.516430591367787,0.6080302104244499,1.010804,1.002014
25.707125812594384,-5.101451210504771,-6.598731035834436,-5.33278011075003,0.5926972,0.5938505
12.862293520939879,7.881998861874006,-1.8567162229427703,-2.375912115186802,0.9515178,0.94983
-19.144969455545272,3.0231287369938213,2.921625056887822,8.95261353030196,1.278591,1.366235
-33.4422784170176,-19.926372408367698,8.298504638688868,-14.263698580309025,1.06797,0.6939596
4.899580766285471,12.616910013576105,-6.827743505986262,2.6857245182895495,1.000857,1.007696
3.8933162529874994,15.286881850052296,-5.156503437507427,1.9504742760426153,1.008576,1.007494
-29.061005941342138,-7.7817272799062644,10.675995845737116,5.3550884484640235,0.5699809,0.3816378
8.920583250548919,14.087720428104154,0.7022640298635568,-8.505783744933687,1.023142,1.023732
-22.67125475242192,-6.260335926729445,10.897603388624809,-4.920993351449525,0.9096332,0.7862734
13.227388233142422,3.6726563031045005,-5.177404837756558,0.3580062666926527,0.9316421,0.9275757
37.399902027178385,-15.986700361314796,6.403621921572023,-3.068981642354123,-0.06252325,-0.06191855
-15.405557139613009,-4.925401499413942,-2.834596098982213,1.3510240032304763,1.004122,1.015693
6.29928957886794,16.686424295175158,3.817049383176405,-5.620877206048823,1.023875,1.025396
-23.422711597839807,-11.997449652516732,-1.8521781796198655,-3.337840741620889,0.5789406,0.630499
-17.235212394629787,-0.035931101907431984,-1.075642208730319,1.770601104978932,0.9127409,1.011076
27.99737311304053,-19.0166044464232,-17.246297359236863,17.533224594014136,-0.1445293,-0.1393882
6.0543010953124385,15.531295728068502,2.3213899671002824,-1.2800563261059477,1.024559,1.02526
-16.770859330896627,3.4927643001928725,-1.3589815853128595,6.973613109301631,1.101362,1.153483
-18.123761423061392,-1.450535006273253,1.128598829146421,-1.4964993818227526,0.9479147,1.089216
34.72766797318346,-13.681795823612923,0.9524936248217415,-2.541401113317209,0.1255558,0.12541070000000001
32.90904572769382,-16.104268672439655,-9.315707914765802,0.9103927082965297,0.03203836,0.03563759
25.933284620061258,-18.010921773318866,16.198841316066638,13.698885861792327,-0.004171612,9.074154e-4
-21.323480783192178,-1.3168178889828548,7.605692200778162,2.151097444433301,1.174529,1.172226
-20.75118197509537,-11.773475783049127,-6.80501885642082,-2.152035652281845,0.431316,0.4864772
-20.39128015381211,0.9159668922862103,8.33123787488137,8.711340018982417,1.374911,1.30986
19.387076903173018,-4.463888713123249,-22.618635824306956,10.162728683362182,0.1472431,0.1556297
15.336687108761552,7.145492789191717,-6.187181786228282,-3.4520719181280097,0.9289349,0.9297154
-17.637124306511556,5.642167641237975,12.741403404035136,9.892714870582386,1.304255,1.186552
28.814522654575214,-12.12358195579519,21.428325959659457,7.253923100940902,0.01485898,0.004582144
-9.273505499905431,3.895951981053285,-3.542684472040574,7.1393834761418935,0.7819897,0.6939438
-9.900892725551156,0.32635171298297516,5.077768527303553,3.0512661470599296,0.824149,0.8839462
-23.306152741149198,-9.567591851617708,-0.8253484670220081,-4.052497318131484,0.7291076,0.873549
-10.383012486508328,2.660892214350614,-9.478974020218432,8.079413380915076,0.6592034,0.6754378
6.324111463742254,14.622724962401982,5.472549886015442,-6.397737307339308,1.024611,1.022068
8.950488009727973,12.612115062261484,-1.267821143905445,-1.8812217501621447,1.017674,1.018343
-22.5856392052095,-7.3539874033487695,-5.327978725332941,3.04180769696133,1.400202,1.409751
2.2646402041700178,15.105125228159501,28.05974086970619,13.00100551362165,-0.1240944,-0.1216958
-14.66488951890485,-0.1865367431586522,-7.16748390907402,3.124524007622444,1.672548,1.664504
2.955104552436951,17.36078158266985,3.8211327173594944,-0.7190326178219815,1.020892,1.019245
-16.15177901363063,1.9500122556856399,-1.199810318394471,4.81301681117969,0.8620484,0.780264
2.52091314251183,19.355570768453713,0.15085956423373714,-3.2809053033676037,0.9776605,0.9775904
13.602076400698209,9.462100401220326,1.4464581284860218,-12.565484638155024,0.9795078,0.976968
17.94705022814906,5.241571945705527,3.8868709617399073,-9.11752099323689,0.8723515,0.8700936
37.006968348094965,-16.412893502165293,-2.8127977655670797,0.15893950066701468,-0.06106303,-0.06417137
-21.718501592175986,-7.696063171072465,-1.823656289610978,-2.928668074300679,1.492,1.701261
-20.77789366121674,-4.895013171806126,5.147475073671343,-2.319639222853925,1.412997,1.409398
29.92315128706425,-10.28284094378923,23.355833051102806,2.297550084115154,-0.00342171,-3.492505e-4
16.01581101426527,6.853109371853522,0.7483049705731859,-11.47513462625774,0.9229284,0.9244119
14.302887836770463,8.634681068261742,-0.9288967178794629,-7.514527641764107,0.9689815,0.9696611
5.873059975329232,16.167576279485722,0.09638675199971347,-4.895269335330335,1.02468,1.02525
-16.194090905558053,-11.02987256521442,-4.46871910560859,-4.045639015506336,1.278313,1.164566
-14.345392338100424,-4.757530026226851,-3.903662990431801,-2.6541265015874185,1.030603,1.055963
22.444802268408097,-2.1097500689375543,-5.496709809688656,0.8774560639232023,0.7001954,0.7058001
34.63515968821992,-14.474024639653871,-7.790450319224632,-1.151436179376622,0.07314274,0.07365257
-23.198475407701924,-8.522793831075452,0.3450764430471218,-4.824782304330656,0.9420381,0.9780895
6.663572140775838,14.376519800687804,-4.055117085530153,-3.524876507166031,1.001657,1.02043
2.105248284600034,15.005129246105835,1.7640831362136127,1.6608232065435213,1.029211,1.038067
12.121551034488377,8.47083702266724,-1.8164743994078887,0.6700618687518936,0.9743386,0.9757798
-15.977585151332391,-1.1834188918914879,-4.509529500197273,12.75038828207296,0.9279268,0.9129872
-12.978380455754829,-0.8603602240311632,-3.9268934215144036,6.408609994413383,0.8888506,0.8733369
-23.060147622234997,-8.609274410397898,-3.5441105268148245,-1.0689294372935145,0.8407609,0.8525079
-30.80203548165693,-15.851811071113577,0.01877827990827985,-8.462896696690322,0.6580753,0.6630761
4.110322512076014,15.360111856441476,-4.145804248791359,-0.19365471427972192,1.011513,1.013391
-9.953789035827807,0.6299827928122593,-5.75983318702367,-0.18443401875280888,0.9155464,0.9608463
-17.554356131304985,4.897283843893412,3.8980639897406535,8.7716992581819,0.5949764,0.6433002
32.13088683687344,-13.351518483156624,-8.795112668785823,5.662305375454717,0.1653979,0.1668625
-23.225485210643843,-12.051853242431179,-3.2297027858232825,-5.026865408457386,0.4037096,0.3898035
-32.49592426400957,-12.261953768793644,8.553152151286719,-0.055945705378614985,1.63692,1.432648
36.4398389455795,-13.572418719566175,5.336872505832927,-5.592523491163215,0.07251108,0.07437965
3.9434096569690924,15.865277164176147,-3.0892597033319893,-1.8939562574554465,1.017265,1.019254
11.988553048558778,5.774662617344696,-6.05879846660785,-5.3705803179392,0.9420215,0.942832
-20.994912873327372,-13.365640122474376,-6.0697540921909185,-2.74067315227398,0.4853819,0.4329466
1.0732948591398594,16.304099057949845,-0.8934771717293639,3.5384552166563004,1.01548,1.014732
5.865462797220292,16.391528134052294,-5.2441053321315,-3.6299903030566094,0.9931428,0.9933224
9.224645299140692,12.884968989723529,0.4030466311065418,-3.1180197947467763,1.017865,1.015425
8.620485426104278,11.65298114952089,-1.4353760435949208,0.5360508599417018,1.01521,1.015376
33.12399508774556,-12.009921782635896,-4.841090685905311,3.1308722202896586,0.2500634,0.2501652
-6.51736190158755,2.1587543364834536,-8.370321577685194,3.5466254776295902,1.099891,0.9658842
-13.599071270533983,3.0495501627464052,-0.45207461783246083,0.7914901531849499,1.102351,1.056578
-23.653251597985143,-8.169655800441333,6.0171141060806255,3.6935423601317012,1.852914,1.595325
-16.211601071928822,3.4380534633685498,4.602959604359926,1.8780462251609493,0.7362722,0.8136562
-12.228891013323654,-0.15818848877157188,-3.6233497693584686,-1.8640139659913033,0.976856,0.9870089
-12.109695670586452,-4.131159632639721,-6.4907169375702045,3.8895035531791633,1.648483,1.547231
20.44289136130498,-31.33181128523217,4.479524333811448,17.21469974970289,-0.0108295,-0.07179713
-21.902054581256756,0.1236103610024113,2.157832058434617,5.2019709442399975,1.005605,1.238852
2.8654689209500885,17.803473215286118,8.34245210679458,-8.583003059374905,0.9965096,0.9957991
-20.11120009716978,-11.194382658934497,6.971048234741393,0.07325086277000992,1.173236,1.090893
-15.571165019439263,-3.5977441397781496,-3.3769084003177463,-2.804378786158381,1.116474,0.9445603
-1.9271228650050662,8.327222322316874,-1.78945302107932,11.445065279854482,1.025502,1.019967
-21.336214268374107,2.1260972355973005,8.362575511123095,9.863994417337267,0.7002626,0.7702381
25.150490681169217,-26.64627618271988,-7.284248008284921,26.787426566934727,-0.3802551,-0.3696891
-2.986712531098206,17.635840686449725,1.0290011706805577,5.529309207717204,0.9536896,0.9479267
-16.561327143266247,-0.7733848558095953,-3.538181247944112,10.841448321616781,0.7980909,0.8192417
31.12896515183561,-12.526818694486046,-4.3662954314405855,5.139434285031946,0.3020555,0.3044005
9.872477995519366,12.28184144444947,-7.380546385933693,-6.869165857201076,0.9798612,0.9780666
-21.504819869326298,-4.936125929916384,-0.1981293571558278,-4.531879065190235,0.9088732,0.7340422
32.173721765022684,-9.186974327550319,6.785177462553977,-6.927056337767419,0.3011721,0.3005122
-2.6715064194445883,9.98291875213022,-4.430799601338655,2.7220482420345284,1.034999,1.028039
15.962831348322066,5.360513103082136,-3.8986438360931652,-1.1508358477509861,0.9290981,0.9231652
31.20537727249718,-15.181552810001913,-6.253554020250773,1.4771686595703741,0.1697556,0.1827254
7.822973987586,14.68439938296764,0.21966450972298135,-6.672804063041215,1.026322,1.026008
-15.816097649774411,-10.507023490156998,-5.389448343865209,-3.783191829621127,1.544557,1.849892
35.80211190422383,-13.074373404783788,1.780001117860495,-6.218993681895604,0.126927,0.1283142
-19.05719796460515,-2.9773769301018227,-5.002642883708896,4.21668813257191,0.974385,0.9992935
-12.848837204718933,-0.17058444650395188,-6.158928221334125,1.28059002739095,1.099418,1.051091
7.015921216653671,13.33612981742325,-5.765257095416651,1.1129030938369555,1.004751,1.006818
-23.29913790915715,-7.612846846993454,-4.7334658645899115,-0.4121234283361367,1.160092,0.6934045
-13.960906124381664,0.25098099978103905,-8.299833665779438,7.607531882861804,1.118968,1.11195
-11.20463333352862,2.3753988981111807,-10.107329876760367,10.617690636266325,0.9304481,0.8732272
