x,y
0.7600336123928747,0.6196543551975155
0.7838073184514586,0.6930634440755847
0.7354034327424555,0.6832881182572086
0.7930541671252754,0.6261109964912994
0.7752633511317468,0.8255044014832142
0.7591427236969739,0.6340988254239185
0.7937041854495347,0.6974186709734403
0.8133189464830315,0.6579313855512652
0.6659297322623886,0.5710754665309102
0.6851223612773101,0.6572112910810898
0.7670651922949813,0.7697885786689633
0.8246161578254105,0.7620390580445127
0.6518711820438158,0.5260322817257326
0.7180499324293418,0.5821642742367742
0.7871698758639681,0.7273983477998353
0.841603468293054,0.7372242700559303
0.6664232299358903,0.6976619309507525
0.7817454399563561,0.6733922643976032
0.7440277779402242,0.6554883674618794
0.6776830777778425,0.6646378051006142
0.8868304716624854,0.7507552038519332
0.833926660838701,0.7960596325835652
0.8570303615473172,0.8766304465578372
0.8207630458729631,0.7911729230108866
0.7790305354938875,0.7261458319898099
0.7167821545359162,0.5938533815197761
0.7790227631133084,0.6895581419242213
0.7550438198883066,0.7886973551166818
0.8295063008113909,0.8256508316077384
0.7525975360623387,0.7104123641337597
0.8079447086396331,0.672879010233379
0.7971583335032981,0.7563531121931576
0.7729858744886946,0.7910133887845286
0.3942438641928712,0.6858736312457081
0.3506228475145206,0.6909644478828157
0.351454678245245,0.5849578284142661
0.2783310069818548,0.5171234458149194
0.3549563320691308,0.7705022664098105
0.2875341663896729,0.5840395443130928
0.45407257157240816,0.737089369822202
0.26264451595283944,0.554783373308259
0.16666780892089764,0.7494486656998014
0.19700798149030574,0.47120877715169907
0.142309076727857,0.5979399235237817
0.3530469990094036,0.6007938281051849
0.3367432296688533,0.5530727341471693
0.1735730732895516,0.5590915030870542
0.2658542988041145,0.6033511287240154
0.31953529859069685,0.7824662153686941
0.3207112236428711,0.5651572821665896
0.35067081842666215,0.562102760866124
0.4694715704777967,0.6867946745047541
0.26417088767788316,0.6689134710957259
0.15003061747627075,0.6400321129471007
0.26791597847910964,0.7755317699454501
0.2587533671652049,0.5919675243176208
0.24937082033809796,0.6529599040070286
0.09001786229763978,0.6425035885601396
0.27473480302014897,0.549803087559952
0.2351220053004185,0.47039090862098315
0.2465723870958131,0.5003708315640112
0.4695887625727266,0.8021426651272007
0.2668933873110708,0.4548178310426514
0.2967379190601,0.65593914289701
0.2503903413818031,0.5168378971445509
0.19374140672709642,0.5787730232330501
0.40946910030920103,0.8189066618128222
0.20403453394882248,0.4637949126326869
0.3193799724359379,0.6764824627877993
0.16096987154408354,0.5759120124478372
0.1909839034689959,0.6250137399927754
0.29286950427614244,0.5780318363579319
0.317014540485352,0.42715716282430793
0.35368151276580445,0.49692904750934247
0.22885054509759536,0.5612863513070825
0.19532351357772637,0.8057853087574461
0.2935045608509586,0.5985736876673787
0.40593412325745354,0.418780743892194
0.30418252463266826,0.6157261274594031
0.4574701806825182,0.5374843741436501
0.4530378338930636,0.6259139201717548
0.2733238057585312,0.6184835399545566
0.35091487485850315,0.5582337917278095
0.4560933115192433,0.5933401986922686
0.25444216071455467,0.7344181592451423
0.23501338885206813,0.7000015224721189
0.388752100017888,0.5948769700278957
0.1699069055575401,0.34941690097644573
0.19512922923151663,0.4909462901103195
0.3660911451996444,0.7053946292563877
0.24796682706149653,0.8649323562785097
0.4122973038955725,0.4384254473844038
0.3976623946366735,0.5979166100807712
0.21658638417907922,0.7242632451237572
0.35289961255287505,0.685581121642242
0.3899550003192822,0.46676290353744976
0.18884240703152466,0.6022907787276887
0.20725024429229297,0.6772229884139562
0.336391977303673,0.733472194025175
0.11760093276453595,0.5064414360305363
0.2135530787569565,0.4091111748223851
0.09826160009959803,0.575185071339281
0.3321295792274762,0.6933560896420501
0.3955861700710042,0.5874989595370398
0.41355430726110465,0.7130159854195602
0.24752555531610426,0.5930757736580784
0.33984492488543905,0.6457153359453542
0.34042053242343934,0.541092863233517
0.12063737883997916,0.41400082023087414
0.32951547223098154,0.5138821496952976
0.1710482733159473,0.5659318017973557
0.32204359279786915,0.3533380142968235
0.21851017378730042,0.49592102183688547
0.2736956653783724,0.44303565157819913
0.27857311371326043,0.6933078681877551
0.43003891181661225,0.7001206888971672
0.32278849975540225,0.7671494301756955
0.18437418938925146,0.5949579835010402
0.459350564064697,0.7709524991915258
0.4204366930657301,0.4763354603358148
0.3718673130775326,0.5542949991920865
0.21417424022776566,0.4058461972569243
0.5305123059112574,0.6100014905154617
0.41250830928410404,0.358872678058279
0.40394477863277434,0.6614179103280018
0.22763979074333657,0.6265730468908257
0.2707124810042263,0.6098812013315181
0.2591611111166897,0.3446290903085625
0.18664662628087858,0.641942277633863
0.2991009809106904,0.6950783275205988
0.3082931517080656,0.77316010276662
0.3605019091521083,0.7462549121321534
0.46207187729147464,0.6460572713655368
0.4921304955904028,0.7215521871953609
0.3456411491412318,0.47192847035933316
0.18052839980085844,0.5954949559322605
0.2613844870223197,0.637276675085426
0.3063332223026922,0.5694118565868325
0.20891100822483744,0.6475345842329151
0.19161177506386745,0.5194862854754801
0.3166459553312597,0.49335383705860625
0.08856051411295546,0.2504661685386036
0.024572490453728144,0.14557319019203457
0.049820412669393355,0.17821985292347503
0.17584449074144431,0.005033099555922599
-0.0422342587597721,-0.029009594098091174
0.2032736805653099,-0.004472697218825726
0.09272841735937856,0.7227792304979901
0.19873185278684496,0.25129887018109204
0.005023837244788311,0.17551191154746187
-0.046931619488393486,0.00969736653445765
0.08156611153436653,0.47707038550136965
-0.055659491196188626,-0.11731013077880706
0.11221146755835493,-0.3908918481577321
-0.12274948749152109,-0.06850177127444791
0.21507080866120162,0.004063336316292306
0.0659224717755813,0.2369645871215875
0.1125588222221181,0.0637223850703297
0.20234695240746153,0.18750194692290253
0.11480989467490392,0.1281181540751778
0.0994928845627437,0.8331780948012242
0.03904004929529972,-0.20255744833992617
0.017097805522760072,-0.1281661303544084
0.056740677804576846,0.4885304899949182
0.1108418409412596,-0.29191000475327733
0.08702717420629458,-0.05926628732694353
-0.003267673966030553,-0.15977488536335233
0.0627930278329872,0.048064271828747
0.030797340778525497,0.41179385158208415
0.038881745276083374,-0.2554902342205681
0.0026390945385633274,-0.3099611892507486
0.06287983202042119,-0.09877577594139597
0.08387987150832832,0.17831738881484718
-0.01475437236415078,-0.07929970393813042
0.11477450124361868,0.17033376036828096
0.03203972491765496,0.09902926963943498
-0.03519324299241558,-0.3297820710731837
0.0455989948311985,-0.013730727936521026
0.08749588291329044,0.31051498390881155
0.14691254388170558,-0.0017354614475041039
-0.15802663506744635,0.23827432062017284
0.07914358605497165,-0.30034674783764254
0.0017910653105748034,-0.10572401288123767
0.30451278101619483,0.210889628751411
0.1370403415912198,0.014669200186441057
0.11332017926362638,0.43569420148525884
0.04903893152787938,-0.23514404978210407
-0.045318705639474516,0.27533356990175645
-0.05576340939024986,-0.03886200875541508
0.07481998177826846,-0.1722855503442699
0.1317690870553921,-0.2777445181782871
-0.014969272348193716,-0.03665385038825303
0.26569397871980854,0.34679917345611483
0.25752109944947377,0.04748336701730835
0.05461218977969313,-0.16790559053028342
0.03235645234531519,0.5544389975911962
0.0623218100155587,0.2699283585560148
0.16929513773432486,0.7246649603377847
-0.04383445054809837,-0.21624335944938128
0.10361327346924706,-0.005329795411750271
0.005684904106069505,-0.2928817078325453
0.21873150494960608,0.10882035542539348
0.18352896335901733,-0.38834998171571367
-0.03468568779904094,0.30202057470754007
0.15711897501657873,-0.12111849282246814
0.24546249850595525,-0.07575899584495013
0.17190835023614592,-0.05932897896243375
0.050906872496795076,-0.061591001102139456
0.04046749840332928,0.18333262460577618
0.05064863336719225,0.11837250718140949
-0.0810668520274912,-0.10344821582116179
0.07396508077963171,0.3857469360583511
0.17695369530512478,-0.46483103535062753
0.08982106802442472,0.18550714295299978
-0.03347460038921457,-0.05396270515080119
0.08992268338719087,0.24757847714797254
0.13083283355858197,-0.19745564340330884
0.09581754759991493,0.4629720201432456
0.022284706335963345,0.08339547539542091
0.07583624813906753,0.054695765434295045
-0.04827406653594189,0.09942053296263964
0.1457836788831591,0.30984176371269656
-0.04141364682864955,-0.18866252082972337
-0.02772187982603863,0.011859897743246896
-0.07278996807816242,-0.21188898321550537
0.013350865454228075,0.1620962507652598
-0.08482405817033031,0.21977040921989638
-0.007784816440091928,0.7829576007578742
0.13876169407670913,0.22885692603193145
-0.11621312815985252,-0.13190363275283098
0.08304540548363043,-0.3620299432077839
0.041674905217092474,0.14076352883039506
-0.06250725283719405,0.04922245166437236
-0.16625843573086627,-0.31485754106425146
0.20125801759818768,-0.3083623739682728
-0.058674193727719384,-0.07495697150312676
0.12500694655699457,0.36024489558713885
0.11520753803308063,-0.03214708007226451
0.11975216940775033,-0.3275766575920568
0.02521447307563757,0.10466075661900709
0.09592524100574967,0.49366237444858596
-0.0549716613259473,0.17456611998869057
0.11172998353824475,-0.06426579634927403
0.042159924582422605,0.27276064927334165
0.09119490290260215,0.15166448991467318
0.21293517494398057,0.4060245942882015
0.051765448107973386,0.13033676588031257
-0.002816858498416598,0.06667330715489396
0.13831068838554864,0.44769830211912826
0.08791115499716287,0.01588981576550594
0.04049254930234189,0.13265884258914742
0.12235532023283212,-0.015888897370886904
0.12218952401958152,-0.02792824813277414
0.10215070748790053,-0.1370495774560953
1.0695541237743587,0.1515802285702544
0.9774312311216727,0.09026149523718015
0.7423057986969891,-0.007124059848807908
0.730275792435805,0.01933141610870814
1.1502076456825368,0.3613631111665169
0.943683439183054,0.036903422739788014
1.0981262727080763,0.07004449057585094
0.9148183250723754,0.19201957037839326
0.6276360441024319,-0.06081633192942759
0.8111675117844898,0.13388493874741197
0.6695642076307368,-0.19713499779055643
0.9590958516100943,0.043101894674611466
0.8499171633336997,0.0483777358131273
0.8861841630660652,-0.12892221215861183
0.8082404298261476,-0.0075950597965043914
1.058473388754233,0.11750202693956525
0.8187859865823679,-0.16393715918422594
0.9377200195137048,0.11331478447283228
0.8081368328718325,-0.07473949305912493
0.7030901341359755,-0.2882519433825191
0.7133698951145026,-0.07866514372053203
0.7401454974898725,-0.014406633579782762
0.8367656841449101,0.035992389821520476
0.6005820568831419,-0.13727399558268674
0.801234713982984,-0.1550672445615345
0.8547962513629975,-0.008197977660648493
0.552977190502502,-0.18143666705851008
0.9708807846110101,0.1977198432774158
0.5652070208944886,-0.013974592691635573
0.8369594473236945,0.163959453500003
1.0274822035767142,0.12890055943450396
0.9455515221568751,0.27061825856659755
1.2452720422699841,0.2753803859220617
1.1013160108489282,0.12059536304367066
0.7575582497854219,-0.1373124706570665
0.7073614213175223,0.15632453730145895
1.1190056768618444,0.2536551231397337
0.5411038664867343,-0.1972743278528229
0.9115452101201372,0.020885155920090298
0.9800657683633268,0.22187389782643832
1.0089822409796323,0.14726322103020734
0.9854052004043634,0.18532483325051624
0.6118007302968927,-0.15006292850436354
0.9790568946793783,-0.012818566296512755
0.5987958814484595,-0.06624144788327864
0.7913110768653533,-0.10996452834765745
0.4716164857668787,-0.16791131291130887
0.816834054729773,-0.044563037905050285
0.6965088441511735,0.15525293319467884
0.8114636928809358,0.139337660066807
0.8139898657145034,0.07764684096332225
0.9254290290348298,0.03887041973075479
0.6620015264002747,0.1522874621424471
0.5551349190567594,-0.11177131764582364
0.759606662438033,-0.048863814716414815
0.5628930598685895,-0.1750967406942118
0.8378737276203851,-0.06548696394986221
0.6224604472688814,0.12140346445343189
1.0371409220756767,0.06263242220643989
1.004685865910457,0.2029887929710921
1.13416340939572,0.14853176008245528
0.8691732500861244,-0.1975560768678948
0.9638045355491018,0.09551976741977469
0.8353283385174232,0.09014534919982858
0.7949513611848991,0.1392208853975334
0.643695577080702,-0.03375683928587764
0.6560792513711569,-0.20160444742563188
0.893800499271647,0.02518286455433246
1.0521319969162524,0.037117262065211105
0.5367231533229666,-0.21914541444184668
0.6127393848927236,0.05012579267576376
0.8414252000508696,-0.07269882810525377
0.9743389838654508,-0.01786922028216668
0.6210841943872965,-0.2777172282496448
0.8407551229615002,0.08523418068104907
0.6551336633056957,0.021547936345828085
0.883500235846063,-0.018024168263201492
0.7395756493106249,-0.06861087847497509
0.6335557163676977,-0.057003197810412215
0.8897904484445373,0.04757997874484605
0.932829345537879,0.07078529196574622
0.7928983722964964,-0.027146307930067386
1.3888646026250804,0.225024960040216
0.9642339731466256,0.1538538102327818
1.0012963137913649,0.2821477694872432
0.5904547487336604,-0.06718595061586234
0.4297054419422196,-0.10809194758786096
0.5396446475844611,-0.0994519951001322
0.6578527360486509,-0.08041814644724499
0.9393081437028917,-0.15540524577110715
0.8910618783020265,0.007055798044134339
0.9260078634255903,0.11280053601089465
0.8759890060972948,0.09852016234790753
0.7110492707758154,-0.14287099578826226
0.6708733400148729,-0.1920621724514678
0.9776766260768452,0.15796067414409587
1.4479402956726966,0.3323906230950883
0.9666986273014713,0.07471007176680562
0.8852614016877542,0.2010541050222552
0.7411911675076958,0.02775207972656818
0.8668068958088931,-0.21150277294126096
